time,seconds_elapsed,z,y,x
1733512573342496000,0.02749609375,0.2823912927359342,0.06956570365726947,0.13813143649175763
1733512573352514000,0.03751416015625,0.26165537869930267,0.16343465844392777,0.05515227064043283
1733512573362532900,0.047532958984375,0.29138766914010045,0.24357903926074503,-0.05457184040397405
1733512573372551000,0.057551025390625,0.37771044633090495,0.254808289283514,-0.1138672021985054
1733512573382570000,0.067570068359375,0.4642003967821598,0.18505144696831702,-0.12547653758004307
1733512573392587800,0.077587890625,0.5594567142739891,0.07908347358703613,-0.11866554239094257
1733512573402606000,0.087606201171875,0.6261760885894299,-0.018356909945607184,-0.044613340969383714
1733512573412625000,0.097625,0.638423283483088,-0.060014615979790686,0.040282179897278544
1733512573422643000,0.107642822265625,0.6027896600440145,-0.11093348683416843,0.0973863152578473
1733512573432660700,0.11766064453125,0.5828980878770351,-0.18609131141006946,0.1631209163196385
1733512573442679800,0.1276796875,0.5195984588772058,-0.20990765580534934,0.18497867399305104
1733512573452698000,0.137697998046875,0.382333722217381,-0.14687047713398932,0.14364099369347094
1733512573462717000,0.147717041015625,0.20663141061365603,-0.09516133268475532,0.10463555573374032
1733512573472735000,0.15773486328125,0.01971037038117647,-0.05731646293699741,0.10839578505009412
1733512573482753000,0.1677529296875,-0.11118015507161616,-0.014847440519928931,0.1494276142708957
1733512573492771800,0.177771728515625,-0.20034663125574587,-0.029748657053709028,0.23508520555123685
1733512573502790000,0.187789794921875,-0.28813831195533274,-0.03165653650164604,0.2804565252810716
1733512573512809000,0.19780908203125,-0.28379794466346503,-0.0934194574534893,0.26683248907625673
1733512573522827000,0.207826904296875,-0.31820027274191376,-0.031117022797465324,0.1991721806488931
1733512573532845000,0.217844970703125,-0.4119757040262222,-0.0958200888544321,0.10138561402708292
1733512573542864000,0.22786376953125,-0.38902036037445065,-0.1576502298235893,0.026981968819350003
1733512573552882000,0.2378818359375,-0.4348287563472986,-0.2013829885661602,-0.026191110702604055
1733512573562899700,0.247899658203125,-0.47031157313883304,-0.2219043830692768,-0.052935179112851616
1733512573572918800,0.257918701171875,-0.4987453482016921,-0.16917407887876032,-0.10642229302003979
1733512573582937000,0.26793701171875,-0.49234980194568634,-0.11449264062047004,-0.18540245236307382
1733512573592956000,0.277955810546875,-0.4630371982216835,-0.07127484566271304,-0.271777105871588
1733512573602974000,0.287973876953125,-0.43906712456941605,-0.05524959353506565,-0.33752105928361414
1733512573612992000,0.297991943359375,-0.383963661506772,-0.05934943006932735,-0.3945231955744326
1733512573623010800,0.3080107421875,-0.33200901786386966,-0.07634732662141322,-0.38657705887556076
1733512573633028900,0.31802880859375,-0.28519524424076076,-0.10447919612824916,-0.3502466853439808
1733512573643046400,0.32804638671875,-0.25455489904433487,-0.11889350592792033,-0.22990926421806215
1733512573653065500,0.3380654296875,-0.2654597394183278,-0.1475520296573639,-0.08642068460732698
1733512573663083300,0.348083251953125,-0.3190294170424342,-0.17252923452556132,0.0149991239503026
1733512573673102300,0.358102294921875,-0.38769700281620023,-0.20766309174895287,0.014868483307957649
1733512573683120400,0.368120361328125,-0.43425534037351604,-0.2300514491677284,-0.021537878069281577
1733512573693138400,0.378138427734375,-0.4602911143839359,-0.2472586045563221,-0.02157090355604887
1733512573703157500,0.388157470703125,-0.5204536144018173,-0.24906068554222582,0.04238149026408791
1733512573713175600,0.398175537109375,-0.6167416130289435,-0.22593466149866578,0.02312339369505644
1733512573723194400,0.4081943359375,-0.5783116368696093,-0.2687736862719059,-0.014435352587699889
1733512573733212400,0.41821240234375,-0.6567401536792516,-0.29643910731077194,0.009101298083364963
1733512573743230500,0.42823046875,-0.7948065621107816,-0.27874446066617964,0.04860620999783277
1733512573753249300,0.438249267578125,-0.8191147816762328,-0.29677813000679015,0.10887918465286493
1733512573763267600,0.448267578125,-0.8460057112112641,-0.3352215501695871,0.1645838284790516
1733512573773285400,0.458285400390625,-0.8567284730166196,-0.3365425696402788,0.1563579980559647
1733512573783304400,0.468304443359375,-0.8524985803619026,-0.30960137122273446,0.1470350200459361
1733512573793322200,0.478322265625,-0.8406266485214233,-0.2969634234458208,0.10067688123583793
1733512573803341300,0.48834130859375,-0.8396905367150902,-0.2817915732771158,0.0805212513051927
1733512573813359600,0.498359619140625,-0.8271753385350108,-0.28882629421949385,0.023168401880562305
1733512573823377400,0.50837744140625,-0.8241928155928849,-0.2545499306082725,-0.030861586731672285
1733512573833396500,0.518396484375,-0.8240688969522714,-0.16813772156834603,-0.10944091018885374
1733512573843414500,0.52841455078125,-0.8062751738473772,-0.03595218786895275,-0.1537657896056771
1733512573853432300,0.538432373046875,-0.859892782266438,0.18768997877836227,-0.14594298702552913
1733512573863451400,0.548451416015625,-0.8275269284516572,0.34719372751414773,-0.1261342708364129
1733512573873469400,0.558469482421875,-0.6583861673206091,0.33675708917379377,-0.08300780742391943
1733512573883488500,0.568488525390625,-0.4990025378331542,0.23101591028571128,-0.010203414106369019
1733512573893506600,0.578506591796875,-0.4347381554543972,0.18133739488124848,0.10525836380720138
1733512573903524400,0.5885244140625,-0.5655027164399623,0.11576631381809711,0.01202960662022233
1733512573913543400,0.59854345703125,-0.7286421913295984,-0.02553308518528938,-0.36873306688815355
1733512573923561200,0.608561279296875,-0.7686462849378586,-0.12864040843844413,-0.7005451008751988
1733512573933580300,0.618580322265625,-0.8097080709055066,-0.11093348683416843,-0.8524488960012793
1733512573943598600,0.6285986328125,-0.9612684594213962,-0.0014765022933483122,-0.7418750362597405
1733512573953616400,0.638616455078125,-1.2417705774098633,0.16914719087183475,-0.5073546249844133
