time,seconds_elapsed,z,y,x
1733512566903207700,0.017207763671875,-0.0538782961666584,-0.02155020646750927,0.03174147009849548
1733512566913282800,0.02728271484375,-0.05416681617498398,-0.012754730880260468,0.03365422412753105
1733512566923358000,0.03735791015625,-0.052403006702661514,-0.0018059432040899992,0.03328963741660118
1733512566933432800,0.047432861328125,-0.058821901679039,0.013564049266278744,0.03145356476306915
1733512566943507000,0.0575068359375,-0.0655149593949318,0.02850225195288658,0.036401186138391495
1733512566953581800,0.067581787109375,-0.07598517835140228,0.04734227806329727,0.03046136163175106
1733512566963657000,0.077656982421875,-0.08277463912963867,0.07329558581113815,0.015610776841640472
1733512566973732000,0.087732177734375,-0.08875693380832672,0.0939260870218277,0.009208655916154385
1733512566983806000,0.097805908203125,-0.10123757272958755,0.10456914454698563,0.008012363687157631
1733512566993881000,0.107881103515625,-0.10829675942659378,0.10758558660745621,0.004718433599919081
1733512567003956000,0.1179560546875,-0.11014339327812195,0.11467146128416061,0.005229227710515261
1733512567014030000,0.128030029296875,-0.10650969296693802,0.11445272713899612,0.009751930832862854
1733512567024105000,0.13810498046875,-0.09688476473093033,0.09894167631864548,0.01316157542169094
1733512567034179800,0.148179931640625,-0.09084916114807129,0.07371751964092255,0.001668740063905716
1733512567044254700,0.158254638671875,-0.08872076123952866,0.06098787114024162,-0.0032660975120961666
1733512567054328800,0.168328857421875,-0.08638068288564682,0.05943767726421356,-0.007379323709756136
1733512567064403700,0.17840380859375,-0.07590567320585251,0.07408905774354935,-0.015096098184585571
1733512567074478800,0.188478759765625,-0.0677761435508728,0.0829601064324379,-0.02202392742037773
1733512567084553000,0.198552978515625,-0.06803074479103088,0.08563631027936935,-0.026735860854387283
1733512567094627800,0.2086279296875,-0.07437504827976227,0.09301310032606125,-0.03224080055952072
1733512567104703000,0.218702880859375,-0.07512153685092926,0.1028289794921875,-0.03508159518241882
1733512567114777900,0.22877783203125,-0.07728030532598495,0.11150933802127838,-0.04446256160736084
1733512567124852000,0.23885205078125,-0.06904102116823196,0.12433645874261856,-0.044915299862623215
1733512567134926800,0.2489267578125,-0.05549405515193939,0.145564466714859,-0.04254793003201485
1733512567145002000,0.259001953125,-0.03931961953639984,0.16385291516780853,-0.03203297406435013
1733512567155075800,0.269075927734375,-0.030398312956094742,0.16467535495758057,-0.01797173172235489
1733512567165151000,0.27915087890625,-0.017135504633188248,0.1572616547346115,-0.01268855296075344
1733512567175225900,0.289225830078125,-0.007776029407978058,0.13709373772144318,-0.013372140005230904
1733512567185300700,0.29930078125,-0.00229284749366343,0.10276932269334793,-0.027278898283839226
1733512567195374800,0.309374755859375,0.0026708142831921577,0.06856468319892883,-0.051122136414051056
1733512567205449700,0.31944970703125,0.0065206796862185,0.04215198755264282,-0.07314301282167435
1733512567215524900,0.32952490234375,0.009760644286870956,0.024259597063064575,-0.083660788834095
1733512567225600000,0.33960009765625,0.008455428294837475,0.023479290306568146,-0.08564803749322891
1733512567235673900,0.349673828125,0.005457893013954163,0.02650420181453228,-0.08980797231197357
1733512567245749000,0.3597490234375,-0.004818979650735855,0.04080244526267052,-0.08922793716192245
1733512567255824000,0.369823974609375,-0.01123051904141903,0.05543757975101471,-0.09334049373865128
1733512567265897200,0.379897216796875,-0.005720173008739948,0.0708218663930893,-0.10379979014396667
1733512567275972400,0.389972412109375,-0.004661196377128363,0.07617019861936569,-0.10573030263185501
1733512567286047200,0.400047119140625,-0.000017442740499973297,0.06972881406545639,-0.10248124599456787
1733512567296122400,0.410122314453125,0.010199692100286484,0.06412798166275024,-0.09298249334096909
1733512567306196200,0.4201962890625,0.01278908271342516,0.05733958259224892,-0.0752761960029602
1733512567316271400,0.430271240234375,0.021412912756204605,0.051673468202352524,-0.0521661639213562
1733512567326346200,0.44034619140625,0.032534003257751465,0.03649797663092613,-0.03288140892982483
1733512567336420400,0.45042041015625,0.03044319897890091,0.007638069335371256,-0.017605813220143318
1733512567346495200,0.4604951171875,0.020897630602121353,-0.028354287147521973,-0.009043751284480095
1733512567356570400,0.4705703125,0.0071941097266972065,-0.06691557914018631,-0.017405128106474876
1733512567366645200,0.480645263671875,-0.00929218903183937,-0.10733917355537415,-0.036597464233636856
1733512567376719400,0.49071923828125,-0.03878799080848694,-0.13271114230155945,-0.036835845559835434
1733512567386794200,0.500794189453125,-0.06064162403345108,-0.12836407124996185,-0.013493770733475685
1733512567396869000,0.510869140625,-0.07474970072507858,-0.10461961477994919,0.0038213785737752914
1733512567406943200,0.520943115234375,-0.08227259665727615,-0.0905139148235321,0.020752690732479095
1733512567417018000,0.53101806640625,-0.08744601160287857,-0.08890406787395477,0.034634657204151154
1733512567427093200,0.54109326171875,-0.0929156094789505,-0.0824805200099945,0.01902187615633011
1733512567437168400,0.55116845703125,-0.09834778308868408,-0.07962389290332794,-0.001359657384455204
1733512567447242200,0.5612421875,-0.10532313585281372,-0.06046058610081673,-0.01358330063521862
1733512567457317400,0.5713173828125,-0.09989569336175919,0.004879865795373917,-0.008889159187674522
1733512567467392300,0.581392333984375,-0.08608853816986084,0.1017579436302185,0.00624212296679616
1733512567477467400,0.59146728515625,-0.05976651981472969,0.18830929696559906,0.030429497361183167
1733512567487541200,0.601541259765625,-0.022177599370479584,0.24580693244934082,0.04902395233511925
1733512567497616400,0.611616455078125,0.0067474376410245895,0.2825295329093933,0.06011056527495384
1733512567507691300,0.621691162109375,0.03520650789141655,0.31699857115745544,0.06782068312168121
1733512567517765400,0.631765380859375,0.05369173362851143,0.35931363701820374,0.06533961743116379
