time,seconds_elapsed,z,y,x
1733768661898396000,0.02839599609375,-0.1929369395211339,-0.2114952172577381,0.19785338966790586
1733768661908356000,0.038356201171875,-0.27822818170711394,-0.22703531621694564,0.2310238195975311
1733768661918317000,0.048317138671875,-0.477340741123259,-0.28687399110794065,0.09008275077883153
1733768661928277000,0.058277099609375,-0.7773829874925315,-0.3770382461577654,-0.08530101466132327
1733768661938237200,0.0682373046875,-1.0532757119894027,-0.4900280809998512,-0.33680706579536196
1733768661948198100,0.0781982421875,-1.0410852157190442,-0.5588607942074537,-0.5695613076483831
1733768661958158000,0.088157958984375,-0.8815886273764073,-0.5506716425329446,-0.5029316939756274
1733768661968119000,0.098119140625,-0.656956865169853,-0.4860083239644766,-0.022718594020139423
1733768661978079000,0.108078857421875,-0.44064299558401104,-0.3628863866865635,0.5399924276083707
1733768661988039000,0.118038818359375,-0.2271976671718061,-0.20599077462255955,1.0022484123244881
1733768661998000000,0.128000244140625,0.05473053809702396,-0.082796941152215,1.288297350785136
1733768662007960000,0.1379599609375,0.17066066417470574,-0.05703063173294067,1.266066522015631
1733768662017920000,0.147919921875,0.0760264241039753,-0.11614333043694496,0.7435948457896709
1733768662027881200,0.157881103515625,-0.01958615947961807,-0.245984931358695,-0.23074118499755858
1733768662037841200,0.167841064453125,-0.00708674339056015,-0.32473756555616856,-1.271766194961965
1733768662047801900,0.1778017578125,0.002404430793225765,-0.31475919237732886,-1.9656933390021323
1733768662057762000,0.187761962890625,-0.06457330219745636,-0.21059154641628264,-2.239465564213693
1733768662067722000,0.197721923828125,0.20352935294508934,-0.031104747837781905,-2.1909537545010447
1733768662077683000,0.207682861328125,0.6129074416935444,0.1927168670296669,-1.6590455568879843
1733768662087643100,0.21764306640625,0.5444103901810944,0.23676877472400665,-0.7471595525339245
1733768662097603000,0.22760302734375,0.2761592664785683,0.3313175284683704,-0.05949232740504667
1733768662107564000,0.23756396484375,0.17272110383585093,0.2944663459330797,0.3178255942106247
1733768662117524200,0.247524169921875,0.32243951774686574,0.10815642333626746,0.5573854974905028
1733768662127485000,0.25748486328125,0.6329122649766504,-0.07301672089397906,0.7305962480068207
1733768662137444900,0.26744482421875,0.5797751335509121,-0.1171393557369709,1.0952908531591297
1733768662147405000,0.277405029296875,-0.017346856120228765,-0.08192424997091292,1.2058297877177595
1733768662157366000,0.287365966796875,-0.1094650217168033,-0.10338087949752807,1.2767188489332795
1733768662167326000,0.297325927734375,0.16639248533621429,0.01320844114124775,0.829621854904294
1733768662177287200,0.307287109375,0.4836773967988789,-0.11836918979287146,0.03535102537171915
1733768662187247000,0.3172470703125,1.3457596519336104,-0.5600935508728027,-0.5213713503012434
1733768662197207000,0.32720703125,1.5507532322123645,-0.9503373155623673,-0.6275985226079821
1733768662207168000,0.33716796875,0.6296142463445663,-0.5848924765646457,-0.9120242437809705
1733768662217128000,0.3471279296875,0.03331146410182118,0.1689145511597395,-1.215534312391281
1733768662227088000,0.357087890625,-1.0364571175269781,0.44269525193870063,-1.1582383077204226
1733768662237049000,0.367049072265625,-2.5185014090418814,0.3585375438272953,-0.9247890328079461
1733768662247009000,0.377009033203125,-3.656672495767474,0.1514507906615734,-0.7210103812769055
1733768662256970200,0.38697021484375,-3.865981601157784,-0.3126350398302078,-0.7650333551377058
1733768662266930200,0.39693017578125,-3.4189135409623383,-0.5939110648006201,-0.3743669811218977
1733768662276890000,0.40689013671875,-2.8864631992965935,-0.49591187834143635,0.3161264256099239
1733768662286851000,0.41685107421875,-2.0679143809400498,-0.39828795493543145,0.5784303313458338
1733768662296811000,0.42681103515625,-1.311673550197482,-0.5809948846042156,0.7315785370424389
1733768662306771000,0.43677099609375,-0.8109573403142392,-0.8446510817319154,0.9050646339014172
1733768662316732200,0.446732177734375,-0.6064439447678626,-0.7251508420825005,1.1456312665384263
1733768662326692000,0.456692138671875,-0.5472964670114219,-0.3847182792663574,1.3834922934785485
1733768662336653000,0.466653076171875,-0.48338498972356314,-0.08312310436666011,1.4580238028496504
1733768662346613200,0.47661328125,-0.36175124517679214,0.07450900527834892,1.4908970216646789
1733768662356573200,0.4865732421875,-0.235184720402956,0.04046937303245068,1.520757614660263
1733768662366534000,0.496533935546875,-0.1275782590996474,-0.13792086248099802,1.5867764394909143
1733768662376494000,0.506494140625,-0.03266542128324509,-0.3358803063392639,1.7625290199771522
1733768662386454000,0.5164541015625,0.09964476170912384,-0.3970534447044134,1.973419695470482
1733768662396415000,0.5264150390625,0.22858780635595322,-0.2818681456446647,2.2032295909672976
1733768662406375200,0.536375244140625,0.3365554291218519,-0.09593290157914161,2.33069861753881
1733768662416336100,0.546336181640625,0.25932211344614625,0.17339315787851808,2.3017168532043693
1733768662426296000,0.556296142578125,-0.03739069623947144,0.4114186546653509,2.0795088110134006
1733768662436256300,0.56625634765625,-0.37897717833109196,0.5131278015583753,1.820811843728274
1733768662446217000,0.576217041015625,-0.7596271121799946,0.3113596130669117,1.5186545049011706
1733768662456177000,0.586177001953125,-1.2111965023826807,0.06893266645073891,1.2657559947617352
1733768662466137000,0.59613720703125,-1.6873457686990498,-0.2134557036757469,1.2186533211946486
1733768662476098000,0.60609814453125,-2.1438860061168667,-0.437090271538496,1.3192472003221511
1733768662486058000,0.61605810546875,-2.4576123483151195,-0.5442389791369437,1.5160399384886025
1733768662496019200,0.626019287109375,-2.641081494528055,-0.3745452602982521,1.9161353812374173
1733768662505979100,0.635979248046875,-2.891684148815274,0.05042962603271007,2.5333961958348747
1733768662515939000,0.64593896484375,-3.488972581094503,0.5716016178369522,3.1835695383444427
1733768662525900000,0.655900146484375,-4.060383644795418,1.3357576056182383,3.6452538606524465
1733768662535860000,0.66585986328125,-4.199543109160661,2.3628724559128282,3.980252707982063
1733768662545820000,0.67581982421875,-4.534373029664159,3.467391448405385,4.397100986480712
1733768662555781000,0.685781005859375,-5.06865760101974,4.482257642501592,4.649129874178767
1733768662565741000,0.695740966796875,-5.491802349314093,4.882562197956442,4.26825248824954
1733768662575702300,0.705702392578125,-5.957796643775701,3.8965298841565845,3.2034967663466927
1733768662585662200,0.715662109375,-5.588212220755219,2.043753899282217,1.8910680138677358
1733768662595622100,0.7256220703125,-4.592935693269967,0.4673176520198583,1.0537985668197274
1733768662605583000,0.7355830078125,-3.6726451409250496,-0.9213082049548625,0.3822650408953428
1733768662615543000,0.74554296875,-2.1715758309446276,-1.6500082639515399,0.1199586509414017
1733768662625504000,0.75550390625,-0.5807293655358254,-1.2530448356181383,0.007858750676363706
1733768662635464200,0.765464111328125,1.5548500000067054,-0.11388941403031348,0.15303141091652214
1733768662645424000,0.775424072265625,3.5751673479914663,1.141590539780259,0.15776158124357462
1733768662655385000,0.785385009765625,5.049829566431045,2.327579024213552,-0.2432636897012591
1733768662665345300,0.79534521484375,6.186749776312708,3.217450472897291,-0.8234265073955058
1733768662675305200,0.80530517578125,6.700287912237644,2.7836639190793036,-0.8199838195957243
1733768662685266000,0.815265869140625,6.367939287155866,1.3764929361104965,-0.5598972976483404
1733768662695226000,0.82522607421875,5.03842554436326,0.25173136605620383,-0.6301894158840179
1733768662705187000,0.83518701171875,3.6060154907196758,-0.6816513075739145,-0.7397156662687658
1733768662715147000,0.84514697265625,2.191619524933398,-1.3950947607278823,-0.8098683029685169
1733768662725107200,0.855107177734375,0.6537845187440514,-1.974268859645724,-0.7797601649526507
1733768662735068200,0.865068115234375,-4.736398115526139,-1.9906582689106462,-0.05480743925813585
1733768662745028000,0.875028076171875,-7.98761671025157,-1.0097060348540543,-0.2535460142627358
1733768662754988300,0.88498828125,-4.439483207397163,-0.7051683767616749,-1.2154387430623173
1733768662764949000,0.894948974609375,-5.129620311504602,-0.7638350852638482,0.055685939125716684
1733768662774909000,0.904908935546875,-2.979712560880184,-0.6399789884924888,0.48637481918931
1733768662784870100,0.9148701171875,-0.9488084985598921,-0.9804945534169673,0.8510080495432019
1733768662794830000,0.924830078125,0.07835106765925884,-1.1246855822086335,1.4526543847709894
1733768662804790000,0.9347900390625,0.9659165774881839,-0.7686813562512397,1.717541877259314
1733768662814751200,0.944751220703125,1.4835738391697406,-0.45526890230774875,1.4275471237823367
1733768662824711200,0.954711181640625,2.137865430653095,-0.4757727611541748,0.7391825823053717
